gene_name,dN,dS,omega,midpoint,tmp_pos
ECIAI39_0100,0.0049,0.1379,0.03586,118198.5,1690904.5
ECIAI39_0101,0.0119666666666667,0.246933333333333,0.06528,119859.833333333,1692565.83333333
ECIAI39_0103,0,0.0726,0,122474,1695180
ECIAI39_0105,0.001,0.1647,0.00611,124348.5,1697054.5
ECIAI39_0107,0.0078,0.1612,0.04839,126641,1699347
ECIAI39_0109,0,0.1387,0,128624,1701330
ECIAI39_0111,0.0782,0.7519,0.10407,129484.5,1702190.5
ECIAI39_0112,0.0447,0.1966,NA,130845.75,1703551.75
ECIAI39_0113,0.0011,0.2912,0.00382,132913.5,1705619.5
ECIAI39_0114,0.00185,0.2459,0.015315,134877,1707583
ECIAI39_0115,0.00085,0.1593,0.00617,136387.25,1709093.25
ECIAI39_0117,0.0041,0.3665,0.01119,140030,1712736
ECIAI39_0118,0.003525,0.16215,0.02218,142841.75,1715547.75
ECIAI39_0120,0.0628,0.2762,0.22737,144797,1717503
ECIAI39_0121,0.0257,0.2131,0.12049,145695.5,1718401.5
ECIAI39_0123,0.02285,0.5125,0.04846,147860.5,1720566.5
ECIAI39_0124,0.0334,0.6572,0.05078,149204,1721910
ECIAI39_0125,0.9672,4.7041,0.2056,151409,1724115
ECIAI39_0126,1.1906,95.3091,0.01249,152415,1725121
ECIAI39_0127,0.87305,12.6784,0.069155,152669.25,1725375.25
ECIAI39_0128,0.4634,10.1657,0.04558,154063,1726769
ECIAI39_0130,0.740433333333333,8.53593333333333,0.0857533333333333,155628.166666667,1728334.16666667
ECIAI39_0131,0.8615,8.7347,0.09863,156351,1729057
ECIAI39_0132,0.1945,0.972,0.20012,157491,1730197
ECIAI39_0134,0.0042,0.2447,0.01701,158414,1731120
ECIAI39_0135,0.0273,0.3473,0.07852,159649,1732355
ECIAI39_0138,0.0103,0.0632,0.16339,161134,1733840
ECIAI39_0141,0.0267,0.2261,0.11805,163318,1736024
ECIAI39_0143,0.0028,0.2839,0.0098,166004.5,1738710.5
ECIAI39_0145,0.0522,0.6393,0.08161,168022,1740728
ECIAI39_0147,0.06425,0.60965,0.074295,169729.25,1742435.25
ECIAI39_0148,0.0149,0.3879,0.03832,171018.5,1743724.5
ECIAI39_0150,0.0154,0.4347,0.03549,172456,1745162
ECIAI39_0152,0.0049,0.1889,0.027385,175029.75,1747735.75
ECIAI39_0153,0.0041,0.0905,0.0501733333333333,177384,1750090
ECIAI39_0154,0.0095,0.1594,0.05953,179995.5,1752701.5
ECIAI39_0155,0.0039,0.2087,0.01885,181596,1754302
ECIAI39_0157,0.00125,0.27435,0.00526,183471.75,1756177.75
ECIAI39_0158,0.0037,0.2311,0.01585,185535,1758241
ECIAI39_0159,0.0064,0.3134,0.02049,187314,1760020
ECIAI39_0162,0,0.1675,0,189109,1761815
ECIAI39_0163,0.0019,0.0104,0.18434,190236.5,1762942.5
ECIAI39_0164,0,0.0293,0,191282.5,1763988.5
ECIAI39_0165,0,0.02795,0,192711,1765417
ECIAI39_0166,0.0024,0.0479,0.05091,194119,1766825
ECIAI39_0167,0,0.0549,0,195285,1767991
ECIAI39_0168,0.0078,0.0778,0.10068,196159.5,1768865.5
ECIAI39_0169,0.0037,0.0831,0.06765,198183,1770889
ECIAI39_0171,0,0.0721,0,200724.5,1773430.5
ECIAI39_0172,0.0027,0.0914,0.02979,201483.5,1774189.5
ECIAI39_0173,0.0026,0.0396,0.0657,202640.5,1775346.5
ECIAI39_0176,0.0123,0.18605,0.069435,204357.25,1777063.25
ECIAI39_0179,0.0036,0.175,0.02044,206867,1779573
ECIAI39_0180,0.0123,0.1321,0.09332,209100.5,1781806.5
ECIAI39_0181,0.0064,0.2586,0.02465,210749.5,1783455.5
ECIAI39_0182,0.0069,0.0866,0.07941,212071.5,1784777.5
ECIAI39_0184,0.0579,0.3755,0.15418,212972.5,1785678.5
ECIAI39_0185,0.01775,0.1915,0.092435,214160.25,1786866.25
ECIAI39_0186,0.0188,0.1862,0.10079,215032,1787738
ECIAI39_0187,0.034775,0.261775,0.12797,216637,1789343
ECIAI39_0188,0.006,0.1466,0.039335,219516.75,1792222.75
ECIAI39_0189,0.0038,0.1448,0.026715,220905.25,1793611.25
ECIAI39_0190,0.0057,0.1619,0.03547,222134,1794840
ECIAI39_0191,0.0076,0.1282,0.05933,223119,1795825
ECIAI39_0198,0.00955,0.12555,0.09383,230974.5,1803680.5
ECIAI39_0199,0.0637,0.1469,0.43383,232255.5,1804961.5
ECIAI39_0201,0.00905,0.1263,0.065685,233805.75,1806511.75
ECIAI39_0202,0.0119,0.1674,0.0712,235174,1807880
ECIAI39_0203,0.006,0.2991,0.02008,235771.5,1808477.5
ECIAI39_0204,0.0098,0.1848,0.05285,236432.5,1809138.5
ECIAI39_0206,0.0283,0.2267,0.12474,239808.5,1812514.5
ECIAI39_0207,0.0029,0.1548,0.01878,240579.5,1813285.5
ECIAI39_0208,0.0034,0.343,0.01003,242081,1814787
ECIAI39_0210,0,0.2082,0,245450,1818156
ECIAI39_0221,0.0873,0.2177,0.40086,252938,1825644
ECIAI39_0222,0.0039,0.2083,0.01887,254987.5,1827693.5
ECIAI39_0224,0.0073,0.1223,0.06667,256677.5,1829383.5
ECIAI39_0226,0.009,0.3644,0.02465,259572.5,1832278.5
ECIAI39_0228,0.0074,0.2762,0.022345,261534.5,1834240.5
ECIAI39_0273,0.0022,0.3786,0.00582,303298,1876004
ECIAI39_0275,0.0079,0.1067,0.07365,306028.5,1878734.5
ECIAI39_0277,0.013,0.1461,0.08895,308075.5,1880781.5
ECIAI39_0279,0.0167,0.1395,0.11975,311017,1883723
ECIAI39_0280,0.0056,0.1371,0.04059,312645.5,1885351.5
ECIAI39_0284,0.015,0.077,0.19464,318013.5,1890719.5
ECIAI39_0285,0.0116,0.11305,0.10121,319996.25,1892702.25
ECIAI39_0286,0.0082,0.0645,0.12642,321967.5,1894673.5
ECIAI39_0287,0.0088,0.0793,0.11122,322970.5,1895676.5
ECIAI39_0288,0.0368,0.2269,0.16229,324086,1896792
ECIAI39_0289,0.0683,0.1593,0.42881,325303,1898009
ECIAI39_0291,0.0266,0.4599,0.05787,326413.5,1899119.5
ECIAI39_0294,0.0212,0.3397,0.06234,328013.5,1900719.5
ECIAI39_0295,0.0266,0.3008,0.08834,329040.5,1901746.5
ECIAI39_0297,0.0014,0.2211,0.00624,330451,1903157
ECIAI39_0300,0.0782,0.5711,0.13691,332915,1905621
ECIAI39_0301,0.0183,0.393,0.04566,333880.75,1906586.75
ECIAI39_0303,0.0769,0.3228,0.23833,334676,1907382
ECIAI39_0304,0.0397,0.3744,0.10596,335582.5,1908288.5
ECIAI39_0305,0.0539,0.2059,0.26171,336350.5,1909056.5
ECIAI39_0306,0.0276,0.47,0.05873,337556,1910262
ECIAI39_0308,0.0132,0.467,0.02833,339035.5,1911741.5
ECIAI39_0309,0.0211,0.4175,0.05044,340640,1913346
ECIAI39_0315,0.032,0.2959,0.10823,347650,1920356
ECIAI39_0318,0.0049,0.2822,0.01748,350596.5,1923302.5
ECIAI39_0320,0.0087,0.2402,0.0361,351940.5,1924646.5
ECIAI39_0322,0.0075,0.3059,0.02453,353649,1926355
ECIAI39_0324,0.0071,0.2332,0.03028,355545.5,1928251.5
ECIAI39_0325,0.011,0.2194,0.05019,356818.5,1929524.5
ECIAI39_0330,0.0515,0.2428,0.21209,361554.5,1934260.5
ECIAI39_0331,0.0049,0.1062,0.04651,362552.5,1935258.5
ECIAI39_0333,0.038,0.2305,0.16502,364768,1937474
ECIAI39_0334,0.0217,0.1627,0.13316,366969,1939675
ECIAI39_0343,0.0225,0.2536,0.08867,377041.5,1949747.5
ECIAI39_0344,0.0576,0.2254,0.25535,377951.5,1950657.5
ECIAI39_0345,0.0019,0.1557,0.007965,379380,1952086
ECIAI39_0349,0.0136,0.3658,0.03708,385713,1958419
ECIAI39_0351,0.0318,0.3512,0.09061,386587.5,1959293.5
ECIAI39_0354,0.0239,0.5173,0.04618,388220.5,1960926.5
ECIAI39_0362,0.0021,0.1615,0.01331,394817.5,1967523.5
ECIAI39_0363,0.0074,0.2385,0.031,395708.5,1968414.5
ECIAI39_0364,0.0047,0.1362,0.03461,397249,1969955
ECIAI39_0365,0.00845,0.10785,0.083855,398799,1971505
ECIAI39_0366,0.00505,0.1177,0.044755,400037.5,1972743.5
ECIAI39_0367,0.0161,0.1167,0.13816,401516,1974222
ECIAI39_0370,0,0.2878,0,403441,1976147
ECIAI39_0371,0.00825,0.1204,0.07185,404749.25,1977455.25
ECIAI39_0372,0.00803333333333333,0.155233333333333,0.0348733333333333,407169.333333333,1979875.33333333
ECIAI39_0374,0.0016,0.1521,0.01048,409556,1982262
ECIAI39_0375,0.01225,0.152,0.092695,411243.5,1983949.5
ECIAI39_0378,0.0371,0.1787,0.20766,414528,1987234
ECIAI39_0381,0.0057,0.1232,0.04601,418536.5,1991242.5
ECIAI39_0384,0.0035,0.1317,0.02631,420250.5,1992956.5
ECIAI39_0385,0.001,0.1771,0.00559,421672.5,1994378.5
ECIAI39_0388,0,0.0627,0,427453,2000159
ECIAI39_0389,0.0008,0.1352,0.00596,428587,2001293
ECIAI39_0391,0,0.2096,0,430384.5,2003090.5
ECIAI39_0392,0.0076,0.2127,0.03557,431571,2004277
ECIAI39_0393,0,0.0521,0,433226.5,2005932.5
ECIAI39_0396,0,0.0504,0,435346.5,2008052.5
ECIAI39_0398,0.0088,0.1867,0.04707,436110.5,2008816.5
ECIAI39_0400,0.0086,0.3938,0.02182,437646.5,2010352.5
ECIAI39_0401,0.0053,0.2834,0.01878,439246,2011952
ECIAI39_0402,0.0035,0.14045,0.01996,440936.75,2013642.75
ECIAI39_0403,0.011,0.2662,0.0412,442273,2014979
ECIAI39_0406,0.0098,0.2288,0.04294,444082,2016788
ECIAI39_0408,0.0162,0.2465,0.06587,445984,2018690
ECIAI39_0409,0.0031,0.1802,0.01746,447260,2019966
ECIAI39_0410,0.0134,0.14655,0.080325,448114.25,2020820.25
ECIAI39_0412,0,0.108,0,449651.5,2022357.5
ECIAI39_0413,0.0072,0.0873,0.08221,451136.5,2023842.5
ECIAI39_0414,0.0062,0.1507,0.04133,452807.5,2025513.5
ECIAI39_0416,0.0036,0.06195,0.029155,454237,2026943
ECIAI39_0418,0.0011,0.0667,0.01701,455782,2028488
ECIAI39_0419,0,0.1125,0,456988.5,2029694.5
ECIAI39_0420,0,0.2369,0,458063,2030769
ECIAI39_0423,0.0012,0.141,0.00848,460065,2032771
ECIAI39_0428,0.0037,0.1392,0.02684,462850.5,2035556.5
ECIAI39_0429,0.0363,0.1322,0.27459,464122.5,2036828.5
ECIAI39_0430,0.0136,0.2869,0.0473,464601,2037307
ECIAI39_0431,0.0113,0.16465,0.0702,465830.75,2038536.75
ECIAI39_0432,0.0107,0.0657,0.16326,467821,2040527
ECIAI39_0433,0,0.0774,0,468612,2041318
ECIAI39_0434,0.0185,0.2755,0.0673,469752.5,2042458.5
ECIAI39_0437,0.0057,0.2595,0.02212,471531,2044237
ECIAI39_0438,0,0.0914,0,472767,2045473
ECIAI39_0439,0.0034,0.2482,0.01366,473609,2046315
ECIAI39_0440,0.0016,0.2055,0.00774,474731,2047437
ECIAI39_0441,0.0077,0.2331,0.034105,475901.25,2048607.25
ECIAI39_0442,0,0.1761,0,476848.5,2049554.5
ECIAI39_0445,0.0026,0.0637,0.04043,485022.5,2057728.5
ECIAI39_0446,0.0067,0.0763,0.08729,486084.5,2058790.5
ECIAI39_0449,0.003,0.2361,0.01287,488217,2060923
ECIAI39_0451,0.0557,0.312366666666667,0.118523333333333,490604.166666667,2063310.16666667
ECIAI39_0454,0.0061,0.1331,0.0456,493057.5,2065763.5
ECIAI39_0455,0,0.1105,0,494239,2066945
ECIAI39_0456,0.0024,0.1295,0.01875,494709,2067415
ECIAI39_0460,0.0008,0.1848,0.00409,496057,2068763
ECIAI39_0463,0.0108,0.2046,0.05278,498522.5,2071228.5
ECIAI39_0464,0.025,0.1321,0.18945,499502.5,2072208.5
ECIAI39_0466,0,0.2074,0,500777,2073483
ECIAI39_0481,0.0341,0.4108,0.08313,514678,2087384
ECIAI39_0482,0.0015,0.2811,0.00545,515317.5,2088023.5
ECIAI39_0483,0.0137,0.1536,0.08908,516236.5,2088942.5
ECIAI39_0484,0.0037,0.1504,0.02446,516980,2089686
ECIAI39_0512,0.0238,0.201,0.11853,540276,2112982
ECIAI39_0513,0.0022,0.2202,0.0102,541215.5,2113921.5
ECIAI39_0516,0.0141,0.2597,0.05422,543653.5,2116359.5
ECIAI39_0517,0.0281,0.2712,0.10369,544674.5,2117380.5
ECIAI39_0519,0.0186,0.2173,0.08577,545838.5,2118544.5
ECIAI39_0522,0.0256,0.2186,0.11692,547513.5,2120219.5
ECIAI39_0525,0.0177666666666667,0.238866666666667,0.07619,550011.833333333,2122717.83333333
ECIAI39_0527,0.0253,0.2972,0.08521,552057.5,2124763.5
ECIAI39_0528,0,0.1911,0,552848.5,2125554.5
ECIAI39_0530,0.0131,0.21406,0.05927,555226.4,2127932.4
ECIAI39_0531,0.0053,0.196,0.02719,557318.5,2130024.5
ECIAI39_0559,0.0157,0.1246,0.1263,589460.5,2162166.5
ECIAI39_0563,0.0199,0.3069,0.068605,595687.625,2168393.625
ECIAI39_0564,0.01335,0.1923,0.069795,598611.25,2171317.25
ECIAI39_0566,0.006,0.2393,0.02501,600707,2173413
ECIAI39_0568,0.0064,0.2121,0.03027,602644,2175350
ECIAI39_0569,0.0046,0.1512,0.03056,604039.5,2176745.5
ECIAI39_0570,0.0128,0.1962,0.06518,605097.5,2177803.5
ECIAI39_0571,0.0258666666666667,0.183066666666667,0.17123,606207.333333333,2178913.33333333
ECIAI39_0575,0.062,0.4374,0.130605,610556.5,2183262.5
ECIAI39_0578,0.0459,0.1932,0.23754,613377,2186083
ECIAI39_0583,0.0569,0.3282,0.17325,618813,2191519
ECIAI39_0584,0.01705,0.36365,0.046945,620241,2192947
ECIAI39_0586,0.0077,0.3363,0.02289,621688.5,2194394.5
ECIAI39_0587,0.0059,0.3172,0.01861,622925,2195631
ECIAI39_0588,0.0181,0.2513,0.07204,624032,2196738
ECIAI39_0589,0.01,0.1955,0.05104,625472.5,2198178.5
ECIAI39_0591,0.0134,0.3481,0.03858,626875,2199581
ECIAI39_0592,0.0088,0.1627,0.0541,628121,2200827
ECIAI39_0594,0.0094,0.30995,0.03055,629216,2201922
ECIAI39_0595,0.0053,0.4063,0.01305,630946.5,2203652.5
ECIAI39_0597,0.0246,0.3863,0.0636,632933,2205639
ECIAI39_0598,0.0138,0.1753,0.07844,635045,2207751
ECIAI39_0600,0.0176,0.3495,0.05046,635974,2208680
ECIAI39_0602,0.0757,1.5476,0.04893,637167,2209873
ECIAI39_0603,0.0094,0.2645,0.03536,638200,2210906
ECIAI39_0604,0,0.0338,0,639226.5,2211932.5
ECIAI39_0606,0.0009,0.2115,0.00424,640535.5,2213241.5
ECIAI39_0607,0.014,0.4837,0.02897,641653,2214359
ECIAI39_0610,0.00815,0.13,0.06624,645224.25,2217930.25
ECIAI39_0612,0.0213,0.1764,0.12097,647056.5,2219762.5
ECIAI39_0613,0.0119,0.0666,0.17952,647773,2220479
ECIAI39_0615,0.0075,0.1662,0.04526,648805,2221511
ECIAI39_0616,0.0064,0.1559,0.0413,650033,2222739
ECIAI39_0617,0.0042,0.0634,0.047925,650986.25,2223692.25
ECIAI39_0619,0.0023,0.1124,0.02029,654218.5,2226924.5
ECIAI39_0620,0.001,0.1494,0.00701,655275.5,2227981.5
ECIAI39_0623,0.00975,0.0868,0.06156,657571.5,2230277.5
ECIAI39_0624,0,0.05635,0,659391,2232097
ECIAI39_0626,0.0647,0.1253,0.51669,661032,2233738
ECIAI39_0627,0.0047,0.1481,0.03157,661924.5,2234630.5
ECIAI39_0628,0.0006,0.07655,0.005335,662934,2235640
ECIAI39_0629,0.0068,0.1339,0.05084,664646,2237352
ECIAI39_0631,0,0.0751,0,667874,2240580
ECIAI39_0632,0.0411,0.2717,0.15145,669601.5,2242307.5
ECIAI39_0633,0.0067,0.1265,0.05303,670251.5,2242957.5
ECIAI39_0634,0.036,0.27725,0.117145,671492.5,2244198.5
ECIAI39_0636,0.006,0.1798,0.03346,673492,2246198
ECIAI39_0646,0.0141,0.2109,0.06687,683944.5,2256650.5
ECIAI39_0647,0.01,0.3702,0.02692,684891,2257597
ECIAI39_0648,0.0043,0.384,0.01127,685592,2258298
ECIAI39_0650,0.0086,0.2864,0.0325,686796.75,2259502.75
ECIAI39_0654,0.00506666666666667,0.129533333333333,0.0360733333333333,692103.5,2264809.5
ECIAI39_0656,0.0169,0.3667,0.034155,694965.75,2267671.75
ECIAI39_0658,0.0051,0.3855,0.01312,698345,2271051
ECIAI39_0660,0,0.3489,0,699950,2272656
ECIAI39_0661,0,0.235,0,700984,2273690
ECIAI39_0663,0.0018,0.1581,0.01127,703211,2275917
ECIAI39_0665,0.0131,0.2537,0.05164,704945.5,2277651.5
ECIAI39_0667,0.0041,0.2614,0.01556,706925,2279631
ECIAI39_0669,0.013,0.2302,0.05638,708551,2281257
ECIAI39_0670,0.0152,0.3023,0.04907,709619.5,2282325.5
ECIAI39_0671,0,0.0979,0,710418.5,2283124.5
ECIAI39_0673,0.00245,0.15345,0.019495,711478.75,2284184.75
ECIAI39_0674,0.0027,0.0413,0.06578,713259.5,2285965.5
ECIAI39_0676,0.0061,0.277,0.02199,714378,2287084
ECIAI39_0683,0.01595,0.3432,0.04364,722231,2294937
ECIAI39_0684,0.0439,0.2213,0.19833,724697.5,2297403.5
ECIAI39_0686,0.0107,0.3109,0.03434,726012,2298718
ECIAI39_0687,0.0296,0.2729,0.10841,727894,2300600
ECIAI39_0688,0.0274,0.1547,0.17739,729237,2301943
ECIAI39_0697,0.0645,0.47575,0.13575,739733.5,2312439.5
ECIAI39_0700,0.002,0.1203,0.01636,743198.5,2315904.5
ECIAI39_0701,0.0132,0.2354,0.055725,744312,2317018
ECIAI39_0702,0.0627,0.1803,0.34761,745538,2318244
ECIAI39_0703,0.02575,0.3688,0.08566,746788.25,2319494.25
ECIAI39_0710,0.0096,0.2832,0.03402,753819,2326525
ECIAI39_0713,0.0039,0.035,0.11088,755367,2328073
ECIAI39_0714,0.0008,0.2776,0.00295,756791.5,2329497.5
ECIAI39_0715,0.004,0.062,0.06462,758045.5,2330751.5
ECIAI39_0719,0.0046,0.1235,0.03698,762130.5,2334836.5
ECIAI39_0720,0,0.1213,0,763595.5,2336301.5
ECIAI39_0722,0,0.2529,0,764616,2337322
ECIAI39_0728,0,0.0812,0,772242,2344948
ECIAI39_0731,0.0053,0.0756,0.07035,774457,2347163
ECIAI39_0732,0,0.03,0,774951,2347657
ECIAI39_0733,0.001,0.09845,0.006225,775782.5,2348488.5
ECIAI39_0734,0.0097,0.1406,0.06928,776653.5,2349359.5
ECIAI39_0735,0,0.1519,0,778386,2351092
ECIAI39_0736,0.0027,0.0517,0.05175,779327.5,2352033.5
ECIAI39_0738,0.0107,0.0566,0.18917,779993.5,2352699.5
ECIAI39_0740,0.0178,0.13515,0.132465,783064.5,2355770.5
ECIAI39_0741,0.0062,0.1516,0.04103,784355.5,2357061.5
ECIAI39_0742,0.0073,0.1481,0.04914,785127,2357833
ECIAI39_0743,0.0093,0.2456,0.03794,786159,2358865
ECIAI39_0745,0.0108,0.1653,0.06554,788312.5,2361018.5
ECIAI39_0749,0.0098,0.1842,0.05318,790506,2363212
ECIAI39_0750,0.0014,0.1238,0.01108,791547,2364253
ECIAI39_0751,0.019,0.2184,0.08718,793014.5,2365720.5
ECIAI39_0752,0,0.1391,0,794254.5,2366960.5
ECIAI39_0753,0,0.033,0,794847.5,2367553.5
ECIAI39_0754,0.0135,0.1863,0.07272,795474,2368180
ECIAI39_0755,0.00955,0.2167,0.043315,797552.5,2370258.5
ECIAI39_0756,0.0087,0.3071,0.02833,799083.5,2371789.5
ECIAI39_0757,0.0015,0.1454,0.01055,800098.5,2372804.5
ECIAI39_0764,0.0111,0.2803,0.03956,804752,2377458
ECIAI39_0766,0.0078,0.2281,0.0344,806639.5,2379345.5
ECIAI39_0767,0.0124,0.1922,0.06463,807671,2380377
ECIAI39_0768,0.0157,0.2546,0.06166,808612.5,2381318.5
ECIAI39_0769,0.0026,0.3648,0.00715,809861,2382567
ECIAI39_0770,0.0527,0.3145,0.16751,810953.5,2383659.5
ECIAI39_0771,0.0363,0.28585,0.126745,812257.75,2384963.75
ECIAI39_0773,0.0014,0.3217,0.00433,814536.5,2387242.5
ECIAI39_0775,0.0075,0.2922,0.02531,816866.5,2389572.5
ECIAI39_0776,0.013125,0.162775,0.0972175,818953.75,2391659.75
ECIAI39_0777,0.14195,0.484,0.24141,820541.25,2393247.25
ECIAI39_0778,0.0414,0.27505,0.15184,821692.75,2394398.75
ECIAI39_0780,0.0012,0.2636,0.00439,823117,2395823
ECIAI39_0782,0.00163333333333333,0.155666666666667,0.0105666666666667,824836.5,2397542.5
ECIAI39_0784,0,0.2973,0,826681,2399387
ECIAI39_0786,0.00605,0.29025,0.01976,828798.25,2401504.25
ECIAI39_0788,0.0037,0.298,0.01245,831462.5,2404168.5
ECIAI39_0789,0.0668,0.431,0.15501,832155.5,2404861.5
ECIAI39_0791,0.0046,0.3306,0.01403,834145,2406851
ECIAI39_0793,0.02025,0.2005,0.10097,836311.25,2409017.25
ECIAI39_0795,0.01975,0.2125,0.091425,838618.25,2411324.25
ECIAI39_0797,0.0172,0.0633,0.27195,841926,2414632
ECIAI39_0798,0.0194,0.223,0.08716,842792,2415498
ECIAI39_0799,0.0071,0.2855,0.02499,844369,2417075
ECIAI39_0800,0.002,0.13515,0.013145,846447.25,2419153.25
ECIAI39_0801,0,0.0741,0,847631,2420337
ECIAI39_0802,0,0.0554,0,848659.5,2421365.5
ECIAI39_0803,0.005,0.1159,0.04323,849653.5,2422359.5
ECIAI39_0804,0,0.0512,0,850707.5,2423413.5
ECIAI39_0805,0.0132,0.1252,0.10575,851805.5,2424511.5
ECIAI39_0806,0.0063,0.1336,0.04718,853413.5,2426119.5
ECIAI39_0807,0.01575,0.23695,0.05154,854746.5,2427452.5
ECIAI39_0809,0,0.2351,0,856756,2429462
ECIAI39_0810,0.0226,0.1772,0.12764,859620.5,2432326.5
ECIAI39_0811,0.0053,0.3886,0.01354,860847,2433553
ECIAI39_0814,0.0287,0.2074,0.13851,863061.5,2435767.5
ECIAI39_0815,0.0237,0.2368,0.10002,863973,2436679
ECIAI39_0816,0.0253,0.4364,0.05795,864753,2437459
ECIAI39_0817,0.0261,0.2241,0.1166,865748,2438454
ECIAI39_0818,0.01605,0.09375,0.152455,866981.5,2439687.5
ECIAI39_0821,0.0084,0.1399,0.06027,870180,2442886
ECIAI39_0823,0.0015,0.1409,0.01064,871427,2444133
ECIAI39_0824,0.0049,0.1853,0.02655,872345.5,2445051.5
ECIAI39_0827,0.0097,0.1683,0.05792,875999,2448705
ECIAI39_0830,0.001,0.097,0.01067,877372.5,2450078.5
ECIAI39_0831,0,0.0068,0,878439.5,2451145.5
ECIAI39_0834,0.0024,0.0746,0.03175,880170,2452876
ECIAI39_0835,0.0024,0.1403,0.01685,881328,2454034
ECIAI39_0836,0.0076,0.1958,0.03873,882355,2455061
ECIAI39_0837,0.0098,0.1155,0.08476,883090,2455796
ECIAI39_0839,0.00885,0.0833,0.3149,884687,2457393
ECIAI39_0840,0.016,0.1865,0.08588,885710,2458416
ECIAI39_0841,0.0049,0.1657,0.02983,886736.5,2459442.5
ECIAI39_0842,0.0158,0.1133,0.13981,887691,2460397
ECIAI39_0844,0,0.1722,0,888976.5,2461682.5
ECIAI39_0846,0.018725,0.065025,0.4030125,891411,2464117
ECIAI39_0848,0,0.0844,0,893195,2465901
ECIAI39_0849,0.0051,0.5129,0.00995,894349,2467055
ECIAI39_0850,0.01,0.3346,0.02992,895557.5,2468263.5
ECIAI39_0851,0.0081,0.3351,0.02432,896630,2469336
ECIAI39_0852,0.0109333333333333,0.271,0.03074,898273.666666667,2470979.66666667
ECIAI39_0854,0.0106,0.412,0.021585,900704,2473410
ECIAI39_0855,0.0057,0.4123,0.01391,902622.5,2475328.5
ECIAI39_0857,0,0.0611,0,903370,2476076
ECIAI39_0858,0.0014,0.1819,0.00761,906249.5,2478955.5
ECIAI39_0860,0.014,0.2789,0.05018,907567,2480273
ECIAI39_0863,0.017,0.31455,0.065475,910928,2483634
ECIAI39_0864,0.0034,0.2352,0.01463,912988,2485694
ECIAI39_0865,0.0082,0.1977,0.04153,914407.5,2487113.5
ECIAI39_0866,0.0068,0.1892,0.03581,915699.5,2488405.5
ECIAI39_0867,0.0018,0.2263,0.00783,917299,2490005
ECIAI39_0870,0.0088,0.1336,0.06601,918627,2491333
ECIAI39_0872,0.01,0.1183,0.08472,919789.5,2492495.5
ECIAI39_0873,0.009,0.1556,0.0578,921323,2494029
ECIAI39_0874,0,0.0138,0,922478,2495184
ECIAI39_0876,0,0.193,0,924402,2497108
ECIAI39_0878,0,0.0001,0,926334,2499040
ECIAI39_0879,0.0081,0.1919,0.04207,927080,2499786
ECIAI39_0881,0.0062,0.18295,0.0371,930823.25,2503529.25
ECIAI39_0882,0,0.0522,0,932842,2505548
ECIAI39_0883,0.02065,0.1669,0.12329,934429.5,2507135.5
ECIAI39_0887,0,0.053,0,937677.5,2510383.5
ECIAI39_0888,0.0032,0.232,0.01371,938665.5,2511371.5
ECIAI39_0890,0,0.1209,0,940074,2512780
ECIAI39_0892,0.0071,0.2743,0.02589,942224.5,2514930.5
ECIAI39_0893,0.00973333333333333,0.202633333333333,0.04643,944477,2517183
ECIAI39_0894,0.0124,0.1667,0.07446,946445,2519151
ECIAI39_0896,0,0.1225,0,950710,2523416
ECIAI39_0900,0.0067,0.2637,0.02534,955752,2528458
ECIAI39_0901,0.0126,0.310666666666667,0.0396366666666667,958252.833333333,2530958.83333333
ECIAI39_0902,0.0102,0.21465,0.03085,961094.25,2533800.25
ECIAI39_0903,0,0.0246,0,962831.5,2535537.5
ECIAI39_0908,0.02645,0.1879,0.135685,966472,2539178
ECIAI39_0909,0.0221,0.1061,0.20833,968862,2541568
ECIAI39_0911,0.0202,0.1374,0.14665,970005,2542711
ECIAI39_0913,0.0078,0.2126,0.03685,971228,2543934
ECIAI39_0914,0.0037,0.0854,0.04307,972186.5,2544892.5
ECIAI39_0915,0.0045,0.1815,0.02466,972974,2545680
ECIAI39_0916,0.0018,0.0919,0.01983,973926.5,2546632.5
ECIAI39_0917,0.0047,0.1522,0.03094,974972.5,2547678.5
ECIAI39_0918,0.0063,0.1829,0.03433,975986,2548692
ECIAI39_0920,0.0049,0.27,0.01797,978557.5,2551263.5
ECIAI39_0925,0.0118,0.1136,0.10399,981970.5,2554676.5
ECIAI39_0926,0.0059,0.10905,0.06214,983660.5,2556366.5
ECIAI39_0927,0.006,0.1186,0.05062,985112.5,2557818.5
ECIAI39_0928,0,0.0794,0,986033,2558739
ECIAI39_0929,0.0181,0.3818,0.04749,986705,2559411
ECIAI39_0930,0.0021,0.1448,0.01428,988285,2560991
ECIAI39_0933,0.0074,0.1438,0.05151,989755,2562461
ECIAI39_0936,0.0105,0.3533,0.02962,991928,2564634
ECIAI39_0938,0.023,0.361875,0.061445,994996.125,2567702.125
ECIAI39_0939,0.038,0.5186,0.07336,997229,2569935
ECIAI39_0943,0.0028,0.1697,0.01632,1005273,2577979
ECIAI39_0944,0.0077,0.2654,0.02907,1006220,2578926
ECIAI39_0946,0.0078,0.2316,0.034405,1009907,2582613
ECIAI39_0948,0.0034,0.1517,0.02259,1012627.5,2585333.5
ECIAI39_0949,0.0035,0.099,0.03516,1014076,2586782
ECIAI39_0950,0.0106,0.2091,0.05049,1015185,2587891
