gene_name,dN,dS,omega,midpoint,tmp_pos
Sinme_6301,0.0042,0.0638,0.06634,1020479.5,329521.5
Sinme_6307,0.0034,0.009,0.37582,1026483,323518
Sinme_6308,0.0014,0,NA,1027471,322530
Sinme_6315,0,0.0201,0,1033733.5,316267.5
Sinme_6316,0.0059,0.0368,0.16112,1034859,315142
Sinme_6317,0.0077,0.0083,0.93072,1035909,314092
Sinme_6319,0.0119,0.0335,0.35481,1040238,309763
Sinme_6321,0.00825,0.02545,0.30464,1042196,307805
Sinme_6323,0.0034,0.0791,0.04319,1044627.5,305373.5
Sinme_6325,0.0102,0.0371,0.27555,1045868.5,304132.5
Sinme_6326,0.0121,0.0404,0.29823,1047131.5,302869.5
Sinme_6330,0.0061,0.0228,0.26769,1052103,297898
Sinme_6331,0.0091,0.0515,0.17582,1053224,296777
Sinme_6334,0.0054,0.0967,0.05564,1055740,294261
Sinme_6335,0.0014,0.0329,0.04143,1057121,292880
Sinme_6336,0.0029,0.0633,0.04616,1058017,291984
Sinme_6337,0.0107,0.0774,0.13766,1059276,290725
Sinme_6352,0.0175,0.0365,0.48047,1075329.5,274671.5
Sinme_6353,0.0072,0.0594,0.1213,1076332.5,273668.5
Sinme_6356,0.009,0.0142,0.63638,1080506,269495
Sinme_6357,0.0056,0.0198,0.28374,1081302.5,268698.5
Sinme_6359,0.0243,0.1689,0.14403,1084232,265769
Sinme_6364,0.0084,0.0506,0.16555,1088613.5,261387.5
Sinme_6365,0.0116,0.0665,0.17408,1090319,259682
Sinme_6367,0.0108,0.0235,0.46022,1092416.5,257584.5
Sinme_6368,0,0.0241,0,1092709.5,257291.5
Sinme_6369,0.0118,0.0123,0.95337,1093711,256290
Sinme_6371,0.0233,0.0158,1.4759,1095351.5,254649.5
Sinme_6372,0.007,0.0234,0.29768,1096526,253475
Sinme_6373,0.0158,0.0944,0.16723,1097866.5,252134.5
Sinme_6376,0.0194,0.0545,0.35643,1100839,249162
Sinme_6380,0.015,0.0215,0.860715,1104226,245775
Sinme_6381,0.0037,0.018,0.20716,1106173,243828
Sinme_6386,0.0128,0.0513,0.24855,1111782,238219
Sinme_6387,0.0209,0.0527,0.39704,1112763,237238
Sinme_6390,0.01035,0.052,0.204365,1114598.75,235402.25
Sinme_6392,0.0466,0.1704,0.27331,1117150.5,232850.5
Sinme_6555,0.0688,0.5831,0.11797,1264606.5,85394.5
Sinme_6559,0.0169,0.0818,0.20628,1267454,82547
Sinme_6566,0.0058,0.0527,0.11085,1272404,77597
Sinme_6567,0.007,0.0207,0.33806,1273207,76794
Sinme_6569,0.0046,0.0173,0.2673,1273961,76040
Sinme_6577,0.0035,0.0359,0.09666,1280294,69707
Sinme_6579,0.0064,0.0235,0.27438,1282615,67386
Sinme_6582,0.0104,0.086,0.12117,1284010.5,65990.5
Sinme_6587,0.0155,0.0852,0.182,1290122,59879
Sinme_6590,0.0251,0.0887,0.28252,1292344.5,57656.5
Sinme_6591,0.0382,0.0995,0.38363,1292668.5,57332.5
Sinme_6592,0.0201,0.191,0.10514,1294381.5,55619.5
Sinme_6595,0.0131,0.3199,0.04093,1296733,53268
Sinme_6597,0.0196,0.153,0.12812,1297986,52015
Sinme_6598,0.0238,0.1862,0.1279,1299330,50671
Sinme_6600,0.0562,0.2411,0.23334,1300072.5,49928.5
Sinme_6602,0.0197,0.3009,0.06545,1301381,48620
Sinme_6604,0.0319,0.2835,0.11249,1303268.5,46732.5
SinmeB_5095,0.0348,0.244,0.14249,46235,329554
SinmeB_5121,0.0042,0.0146,0.28645,69325,352644
SinmeB_5155,0.0206,0.0125,1.64658,99014.5,382333.5
SinmeB_5168,0.0039,0.078,0.0501,108348.5,391667.5
SinmeB_5421,0.0853,1.596,0.05347,356819,640138
SinmeB_5520,0.0098,0.0234,0.42119,447888,731207
SinmeB_5521,0.0021,0.0222,0.09277,448702.5,732021.5
SinmeB_5566,0.0433,0.5673,0.07639,492818,776137
SinmeB_5590,0.0336,0.1107,0.30393,515376.5,798695.5
SinmeB_5957,0.0132,0.0158,0.83322,874867,1158186
SinmeB_6087,0.0048,0.073,0.06642,1002449,347552
SinmeB_6147,0,0.0506,0,1060449,289552
SinmeB_6361,0.016,0.1002,0.15976,1275035,74966
SinmeB_6378,0.0034,0.1587,0.02119,1295953.5,54047.5
SinmeB_6416,0.0013,0.1635,0.00767,1332257,17744
SinmeB_6419,0.0129,0.1374,0.09396,1336217.5,13783.5
SinmeB_6422,0.0037,0.0833,0.04473,1338351,11650
SinmeB_6439,0.0412,0.1619,0.25454,1350603.5,602.5
SM11_pC0894,0.0212,0.0179,1.18742,819008,1102327
SM11_pC0990,0.0041,0,NA,906342.5,1189661.5
SM2011_a0041,0.0333,0.3237,0.10283,24893.5,308212.5
SM2011_a0198,0.0027,0.0707,0.03819,109295.5,392614.5
SM2011_a0246,0.0075,0.042,0.17912,136764,420083
SM2011_a0302,0.0924,0.1925,0.48013,167264.5,450583.5
SM2011_a0359,0,0.0001,0,193412.5,476731.5
SM2011_a1236,0.0069,0.4575,0.01514,678453,961772
SM2011_a1576,0.0106,0.0144,0.7368,871992.5,1155311.5
SM2011_a1769,0,0.0001,0,1004124.5,345876.5
