"X"	"Id"	"Start"	"End"	"tmp_pos"	"Exp"
"2061"	2060	"SCO2095"	2250943	2252308	-1167737	12.861629878695
"2062"	2061	"SCO2096"	2252304	2254698	-1165862	16.6550416423526
"2063"	2062	"SCO2097"	2254849	2255257	-1164310	89.2588869640923
"2064"	2063	"SCO2098"	2255533	2256349	-1163422	3.64972136906577
"2065"	2064	"SCO2099"	2256539	2257046	-1162571	0.650466885934098
"2066"	2065	"SCO2100"	2257286	2257916	-1161762	1.51059734522961
"2067"	2066	"SCO2101"	2258401	2259922	-1160201	3.70039923057056
"2068"	2067	"SCO2102"	2259943	2260936	-1158923	11.3045267978482
"2069"	2068	"SCO2103"	2260992	2261916	-1157909	10.9681685707248
"2070"	2069	"SCO2104"	2262054	2262726	-1156973	1.21286570527862
"2071"	2070	"SCO2105"	2262880	2263246	-1156300	7.86755836458359
"2072"	2071	"SCO2106"	2263287	2264511	-1155464	1.77433750352066
"2073"	2072	"SCO2107"	2264827	2266033	-1153933	1.79210558496056
"2074"	2073	"SCO2108"	2266029	2266230	-1153233	0.411756297410328
"2075"	2074	"SCO2109"	2266232	2267027	-1152733	1.54134372210439
"2076"	2075	"SCO2110"	2267185	2269189	-1151176	23.8585371654499
"2077"	2076	"SCO2111"	2269373	2270258	-1149547	1.65366901785131
"2078"	2077	"SCO2112"	2270304	2270952	-1148735	3.47667566017922
"2079"	2078	"SCO2113"	2271143	2271647	-1147968	14.5259601701514
"2080"	2079	"SCO2114"	2271663	2271915	-1147574	9.07640768631999
"2081"	2080	"SCO2115"	2272072	2273425	-1146615	17.2662632191442
"2082"	2081	"SCO2116"	2273595	2276427	-1144352	8.55912354001244
"2083"	2082	"SCO2117"	2276702	2278607	-1141709	1.61056200565902
"2084"	2083	"SCO2118"	2278558	2279554	-1140307	3.03309128429905
"2085"	2084	"SCO2119"	2279637	2280666	-1139211	1.93904002248479
"2086"	2085	"SCO2120"	2280717	2281365	-1138322	1.56853669506177
"2087"	2086	"SCO2121"	2281432	2282674	-1137310	3.82199473734239
"2088"	2087	"SCO2122"	2282714	2283503	-1136255	6.86899133817884
"2089"	2088	"SCO2123"	2283638	2284442	-1135323	10.1729306504566
"2090"	2089	"SCO2124"	2284434	2285052	-1134620	12.4277797553174
"2091"	2090	"SCO2125"	2285076	2285838	-1133906	2.40147418139991
"2092"	2091	"SCO2126"	2285982	2286936	-1132904	19.1694587796168
"2093"	2092	"SCO2127"	2286990	2287566	-1132085	8.49129631903797
"2094"	2093	"SCO2128"	2287636	2288911	-1131089	0.624200934079214
"2095"	2094	"SCO2129"	2289022	2289457	-1130123	3.40374929221463
"2096"	2095	"SCO2130"	2289594	2290392	-1129370	0.845143441163079
"2097"	2096	"SCO2131"	2290702	2292499	-1127763	3.72295709801547
"2098"	2097	"SCO2132"	2292486	2293725	-1126257	2.7681147439204
"2099"	2098	"SCO2133"	2293881	2295147	-1124849	5.03903256850865
"2100"	2099	"SCO2134"	2295174	2296332	-1123610	2.98905725100427
"2101"	2100	"SCO2135"	2296453	2297470	-1122401	10.5573382325642
"2102"	2101	"SCO2136"	2297706	2298750	-1121135	3.50093288933656
"2103"	2102	"SCO2137"	2298981	2300325	-1119710	6.75944710573939
"2104"	2103	"SCO2138"	2300387	2300627	-1118856	3.96877449437407
"2105"	2104	"SCO2139"	2300784	2301555	-1118193	1.0294680837721
"2106"	2105	"SCO2140"	2301551	2301833	-1117671	2.78897324965288
"2107"	2106	"SCO2141"	2301982	2302306	-1117219	2.18980188534096
"2108"	2107	"SCO2142"	2302364	2303729	-1116317	1.45234863441233
"2109"	2108	"SCO2143"	2303725	2304391	-1115305	0.543703716802132
"2110"	2109	"SCO2144"	2304480	2305890	-1114178	0.409902255205345
"2111"	2110	"SCO2145"	2305900	2307199	-1112813	0.390280131560458
"2112"	2111	"SCO2146"	2307075	2308506	-1111573	0.42488927333777
"2113"	2112	"SCO2147"	2308850	2309915	-1109981	6.67416010245729
"2114"	2113	"SCO2148"	2310046	2311684	-1108498	26.3816047299159
"2115"	2114	"SCO2149"	2311680	2312742	-1107152	17.0958438930725
"2116"	2115	"SCO2150"	2312738	2313548	-1106220	19.279156630696
"2117"	2116	"SCO2151"	2313622	2314243	-1105431	18.0979643233947
"2118"	2117	"SCO2152"	2314452	2314854	-1104710	7.86045155674875
"2119"	2118	"SCO2153"	2314941	2316216	-1103785	27.1603141363903
"2120"	2119	"SCO2154"	2316362	2316761	-1102801	6.98208897453569
"2121"	2120	"SCO2155"	2316757	2318494	-1101737	36.5046298594777
"2122"	2121	"SCO2156"	2318490	2319450	-1100393	31.1399013993036
"2123"	2122	"SCO2157"	2319776	2321159	-1098895	5.80707751581951
"2124"	2123	"SCO2158"	2321281	2322298	-1097573	7.7581688126367
"2125"	2124	"SCO2159"	2322388	2322598	-1096870	1.43658927566997
"2126"	2125	"SCO2160"	2322714	2324265	-1095873	8.09375469915013
"2127"	2126	"SCO2161"	2324367	2324724	-1094817	43.520712439379
"2128"	2127	"SCO2164"	2326326	2329452	-1091474	7.15250830060732
"2129"	2128	"SCO2165"	2329631	2330315	-1089390	1.81744451571296
"2130"	2129	"SCO2166"	2330311	2331562	-1088427	3.54311288042636
"2131"	2130	"SCO2167"	2331726	2332011	-1087495	14.7651348001528
"2132"	2131	"SCO2168"	2332032	2332812	-1086941	55.9987102621348
"2133"	2132	"SCO2169"	2332993	2333749	-1085992	31.6734121313896
"2134"	2133	"SCO2170"	2333832	2334534	-1085180	5.25966571460741
"2135"	2134	"SCO2171"	2334635	2335724	-1084183	7.06042385047551
"2136"	2135	"SCO2172"	2335754	2336003	-1083485	12.4840186815843
"2137"	2136	"SCO2173"	2336217	2337411	-1082549	1.84278344646534
"2138"	2137	"SCO2174"	2337399	2338170	-1081579	1.46749033303731
"2139"	2138	"SCO2175"	2338273	2339347	-1080553	4.54631501234358
"2140"	2139	"SCO2176"	2339769	2340510	-1079223	1.85761578410522
"2141"	2140	"SCO2177"	2340570	2341353	-1078401	0.388426089355475
"2142"	2141	"SCO2178"	2341370	2342219	-1077569	0.932129806157606
"2143"	2142	"SCO2179"	2342473	2344027	-1076113	9.74958605833871
"2144"	2143	"SCO2180"	2344271	2345732	-1074361	36.2076726838423
"2145"	2144	"SCO2181"	2345795	2347568	-1072681	37.7859425695538
"2146"	2145	"SCO2182"	2347777	2348401	-1071274	5.16402679870535
"2147"	2146	"SCO2183"	2348739	2351439	-1069274	15.789812036067
"2148"	2147	"SCO2184"	2351509	2352493	-1067362	1.17825656350132
"2149"	2148	"SCO2185"	2352500	2352923	-1066651	0.164702518964132
"2150"	2149	"SCO2186"	2352919	2353624	-1066091	7.7774826371493
"2151"	2150	"SCO2187"	2353658	2354585	-1065241	4.34561335087481
"2152"	2151	"SCO2188"	2355009	2355858	-1063929	6.87934431265162
"2153"	2152	"SCO2189"	2355881	2356391	-1063227	0.894739601072819
"2154"	2153	"SCO2190"	2356469	2357579	-1062339	2.77213218931548
"2155"	2154	"SCO2191"	2357792	2359196	-1060869	3.54774798593883
"2156"	2155	"SCO2192"	2359256	2360720	-1059375	10.5859222681017
"2157"	2156	"SCO2193"	2360954	2361752	-1058010	3.06028425725643
"2158"	2157	"SCO2194"	2361906	2362860	-1056980	14.1997991751554
"2159"	2158	"SCO2195"	2363104	2363320	-1056151	2.49309565190689
"2160"	2159	"SCO2196"	2363401	2364106	-1055609	18.6620635663045
"2161"	2160	"SCO2197"	2364216	2364684	-1054913	2.77954835813541
"2162"	2161	"SCO2198"	2364904	2366314	-1053754	22.3609170538023
"2163"	2162	"SCO2199"	2366475	2366745	-1052753	1.97936597136961
"2164"	2163	"SCO2200"	2366794	2367634	-1052149	0.508167553922328
"2165"	2164	"SCO2201"	2367727	2368099	-1051450	1.50302649591712
"2166"	2165	"SCO2202"	2368177	2369092	-1050729	3.49938820811669
"2167"	2166	"SCO2203"	2369101	2369680	-1049973	0.393061194867935
"2168"	2167	"SCO2204"	2369766	2370954	-1049003	3.58158478710619
"2169"	2168	"SCO2205"	2371008	2371323	-1048197	2.6241160501962
"2170"	2169	"SCO2206"	2371455	2371857	-1047707	2.66243327638348
"2171"	2170	"SCO2207"	2371975	2372671	-1047040	13.6554777982359
"2172"	2171	"SCO2208"	2372673	2373546	-1046253	4.40710610462439
"2173"	2172	"SCO2209"	2373657	2374182	-1045443	0.735599208723639
"2174"	2173	"SCO2210"	2374318	2375350	-1044529	0.845915781773021
"2175"	2174	"SCO2211"	2375405	2376335	-1043493	1.99713405280951
"2176"	2175	"SCO2212"	2376422	2376545	-1042879	0.543703716802132
"2177"	2176	"SCO2213"	2376675	2377257	-1042397	0.382709282247969
"2178"	2177	"SCO2214"	2377261	2378362	-1041551	0.882533646247869
"2179"	2178	"SCO2215"	2378414	2379692	-1040310	0.687857091018886
"2180"	2179	"SCO2216"	2379676	2380330	-1039360	1.15106359054394
"2181"	2180	"SCO2217"	2380489	2381995	-1038121	17.046866455133
"2182"	2181	"SCO2218"	2382071	2382518	-1037069	1.55540371913433
"2183"	2182	"SCO2219"	2382544	2383162	-1036510	3.36527738553479
"2184"	2183	"SCO2220"	2383229	2385161	-1035168	16.4838478519654
"2185"	2184	"SCO2221"	2385264	2386155	-1033653	0.645677099929084
"2186"	2185	"SCO2222"	2386151	2387246	-1032665	0.247980799548689
"2187"	2186	"SCO2223"	2387312	2388005	-1031705	0.918069809127673
"2188"	2187	"SCO2224"	2388001	2388466	-1031129	1.24191272044098
"2189"	2188	"SCO2225"	2388484	2388844	-1030699	2.60155818275128
"2190"	2189	"SCO2226"	2388899	2394296	-1027765	1.72659538581591
"2191"	2190	"SCO2227"	2394421	2394982	-1024661	0.114179337951901
"2192"	2191	"SCO2228"	2395073	2396807	-1023423	1.12309827697662
"2193"	2192	"SCO2229"	2396943	2397855	-1021964	0.869400670320427
"2194"	2193	"SCO2230"	2397868	2398873	-1020993	1.09775934622423
"2195"	2194	"SCO2231"	2398987	2400259	-1019740	5.74975582610473
"2196"	2195	"SCO2232"	2400650	2401685	-1018195	5.35592229062685
"2197"	2196	"SCO2233"	2401779	2402643	-1017152	10.6186784295268
"2198"	2197	"SCO2234"	2402768	2405768	-1015095	8.66974947404692
"2199"	2198	"SCO2235"	2405941	2406205	-1013290	7.895833039136
"2200"	2199	"SCO2236"	2406201	2406456	-1013035	9.32037104047357
"2201"	2200	"SCO2237"	2406518	2406965	-1012621	7.70378286672194
"2202"	2201	"SCO2238"	2406987	2408829	-1011455	9.49403440947754
"2203"	2202	"SCO2239"	2408839	2409466	-1010211	1.88851684147256
"2204"	2203	"SCO2240"	2409462	2410131	-1009567	1.73602027733338
"2205"	2204	"SCO2241"	2410422	2411784	-1008260	4.57180862358853
"2206"	2205	"SCO2242"	2411817	2412264	-1007323	0.898447685482787
"2207"	2206	"SCO2243"	2412354	2412933	-1006719	9.58658502479267
"2208"	2207	"SCO2244"	2412957	2415018	-1005375	4.69896625697532
"2209"	2208	"SCO2245"	2415026	2415236	-1004232	1.35222929349037
"2210"	2209	"SCO2246"	2415307	2416084	-1003667	3.7731709180426
"2211"	2210	"SCO2247"	2416128	2416314	-1003142	0.339756950548229
"2212"	2211	"SCO2248"	2416595	2417093	-1002519	0.166556561169116
"2213"	2212	"SCO2249"	2417491	2417722	-1001757	0.246126757343706
"2214"	2213	"SCO2250"	2417878	2418706	-1001071	6.27291039815949
"2215"	2214	"SCO2251"	2418752	2419427	-1000273	4.11014680528335
"2216"	2215	"SCO2252"	2419410	2419632	-999842	2.50808267003932
"2217"	2216	"SCO2253"	2419628	2420483	-999307	6.02848300252821
"2218"	2217	"SCO2254"	2420562	2421804	-998180	0.243345694036229
"2219"	2218	"SCO2255"	2421925	2422978	-996911	10.722042875234
"2220"	2219	"SCO2256"	2423297	2424173	-995628	6.55364735913332
"2221"	2220	"SCO2257"	2424292	2425390	-994522	8.14566681903684
"2222"	2221	"SCO2258"	2425386	2426211	-993565	1.54412478541187
"2223"	2222	"SCO2259"	2426232	2430237	-991129	4.83663048347463
"2224"	2223	"SCO2260"	2430387	2431185	-988577	2.24140676794824
"2225"	2224	"SCO2261"	2431191	2431449	-988043	1.36907035382778
"2226"	2225	"SCO2262"	2431445	2432165	-987558	2.0278804296843
"2227"	2226	"SCO2263"	2432296	2432911	-986759	2.05600042374417
"2228"	2227	"SCO2264"	2433310	2434606	-985405	1.54891457141688
"2229"	2228	"SCO2265"	2434606	2434885	-984617	4.39582717090193
"2230"	2229	"SCO2266"	2434907	2435765	-984027	5.32393953166447
"2231"	2230	"SCO2267"	2435929	2436577	-983110	10.0624593969147
"2232"	2231	"SCO2268"	2436592	2437237	-982449	3.57478627840365
"2233"	2232	"SCO2269"	2437245	2438073	-981704	1.01726212894715
"2234"	2233	"SCO2270"	2438126	2439746	-980427	4.32799888807464
"2235"	2234	"SCO2271"	2439786	2441220	-978860	2.09045488502893
"2236"	2235	"SCO2272"	2441323	2442376	-977513	2.57251116758892
"2237"	2236	"SCO2273"	2442372	2443464	-976445	1.12201657538158
"2238"	2237	"SCO2274"	2443460	2444303	-975481	1.08740743360427
"2239"	2238	"SCO2275"	2444535	2445690	-974251	1.61056200565902
"2240"	2239	"SCO2276"	2445704	2446967	-973027	1.08184530698932
"2241"	2240	"SCO2277"	2446969	2447842	-971957	1.75286133767079
"2242"	2241	"SCO2278"	2447903	2448791	-971016	5.7658245458322
"2243"	2242	"SCO2279"	2448806	2449538	-970191	8.81575689046866
"2244"	2243	"SCO2280"	2449643	2450291	-969396	1.0650042466519
"2245"	2244	"SCO2281"	2450353	2451040	-968667	1.33075312764049
"2246"	2245	"SCO2282"	2451047	2452028	-967825	1.85112663638778
"2247"	2246	"SCO2283"	2452573	2453629	-966262	0.901228748790263
"2248"	2247	"SCO2284"	2453706	2454993	-965013	2.56803074256902
"2249"	2248	"SCO2285"	2455102	2456158	-963733	1.38143098914528
"2250"	2249	"SCO2286"	2456144	2457821	-962381	0.456717351807607
"2251"	2250	"SCO2287"	2457953	2458745	-961014	2.89542705779974
"2252"	2251	"SCO2288"	2459003	2459330	-960197	6.20029339118
"2253"	2252	"SCO2289"	2459483	2460026	-959609	4.02825958727894
"2254"	2253	"SCO2290"	2460056	2460398	-959136	2.1553474240562
"2255"	2254	"SCO2291"	2460462	2461470	-958397	0.429524378850231
"2256"	2255	"SCO2292"	2461504	2462512	-957355	0.147861458626722
"2257"	2256	"SCO2293"	2463221	2464202	-955651	409.943079174997
"2258"	2257	"SCO2294"	2464221	2465058	-954723	0.42488927333777
"2259"	2258	"SCO2295"	2465168	2465930	-953814	0.359379074193114
"2260"	2259	"SCO2296"	2465926	2466541	-953129	0.225577612596327
"2261"	2260	"SCO2297"	2466580	2467363	-952391	2.78603750585286
"2262"	2261	"SCO2298"	2467436	2468096	-951597	1.83428557605037
"2263"	2262	"SCO2299"	2468070	2469564	-950546	8.35332273155355
"2264"	2263	"SCO2300"	2469575	2470166	-949493	7.50941567247807
"2265"	2264	"SCO2301"	2470315	2471173	-948619	6.10063702988286
"2266"	2265	"SCO2302"	2471381	2472650	-947347	19.7009554797412
"2267"	2266	"SCO2303"	2472747	2472915	-946532	11.9123496512148
"2268"	2267	"SCO2304"	2473022	2474024	-945840	1.94846491400226
"2269"	2268	"SCO2305"	2474062	2474989	-944837	0.277027814711049
"2270"	2269	"SCO2306"	2474985	2475702	-944019	0.54277669569964
"2271"	2270	"SCO2307"	2475739	2476969	-943009	1.37107907652531
"2272"	2271	"SCO2308"	2477054	2477687	-941993	1.336469934748
"2273"	2272	"SCO2309"	2478171	2479641	-940457	3.10246424834622
"2274"	2273	"SCO2310"	2479916	2481674	-938568	0.874035775832888
"2275"	2274	"SCO2311"	2481917	2483546	-936631	12.7616652182656
"2276"	2275	"SCO2312"	2483561	2484278	-935443	2.21344145438092
"2277"	2276	"SCO2313"	2484288	2485299	-934569	2.9675810851544
"2278"	2277	"SCO2314"	2485457	2486327	-933471	10.4655631434174
"2279"	2278	"SCO2315"	2486428	2486722	-932788	0.606432852639312
"2280"	2279	"SCO2316"	2486735	2487833	-932079	1.83892068156283
"2281"	2280	"SCO2317"	2487829	2488564	-931167	1.59742902973158
"2282"	2281	"SCO2318"	2488557	2490054	-930057	2.0522923393342
"2283"	2282	"SCO2319"	2490168	2490921	-928819	2.3117067530979
"2284"	2283	"SCO2320"	2490933	2491818	-927987	1.49839139040466
"2285"	2284	"SCO2321"	2491925	2493185	-926808	4.31054016761984
"2286"	2285	"SCO2322"	2493181	2493844	-925851	3.49459842211167
"2287"	2286	"SCO2323"	2493923	2495063	-924870	0.861984501500489
"2288"	2287	"SCO2324"	2495059	2496751	-923458	1.08184530698932
"2289"	2288	"SCO2325"	2496747	2497599	-922190	0.717831127283737
"2290"	2289	"SCO2326"	2497803	2498268	-921327	0.342538013855704
"2291"	2290	"SCO2327"	2498288	2498675	-920881	0.0486691388072458
"2292"	2291	"SCO2328"	2498913	2499570	-920121	0.476339475452493
"2293"	2292	"SCO2329"	2499572	2500535	-919309	0.490399472482426
"2294"	2293	"SCO2330"	2500696	2501287	-918371	1.12958742469407
"2295"	2294	"SCO2331"	2501283	2501697	-917873	1.09868636732672
"2296"	2295	"SCO2332"	2501756	2502536	-917217	0.18061655819905
"2297"	2296	"SCO2333"	2502544	2502709	-916737	0.181543579301541
"2298"	2297	"SCO2334"	2502807	2504463	-915728	2.2930116505555
"2299"	2298	"SCO2335"	2504416	2506702	-913804	10.7242052165712
"2300"	2299	"SCO2336"	2506905	2508294	-911763	0.18061655819905
"2301"	2300	"SCO2337"	2508323	2508884	-910759	2.56524967926155
"2302"	2301	"SCO2338"	2508880	2509552	-910147	3.87977940668201
"2303"	2302	"SCO2339"	2509608	2510091	-909513	3.78460453225761
"2304"	2303	"SCO2340"	2510089	2510497	-909070	6.12072319500541
"2305"	2304	"SCO2341"	2510507	2511071	-908574	3.06507404326145
"2306"	2305	"SCO2342"	2511075	2511747	-907952	1.0285410626696
"2307"	2306	"SCO2343"	2511912	2512446	-907184	0.569969668657016
"2308"	2307	"SCO2344"	2512482	2514552	-905846	1.81574515400052
"2309"	2308	"SCO2345"	2514600	2515959	-904083	4.45005843632413
"2310"	2309	"SCO2346"	2515997	2516663	-903033	0.454863309602622
"2311"	2310	"SCO2347"	2516811	2517393	-902261	0.71875814838623
"2312"	2311	"SCO2348"	2517892	2518537	-901149	0.279808878018525
"2313"	2312	"SCO2349"	2518625	2520308	-899897	4.65585924478302
"2314"	2313	"SCO2350"	2520563	2521025	-898569	0.115106359054394
"2315"	2314	"SCO2351"	2521199	2521838	-897845	2.47146480556446
"2316"	2315	"SCO2352"	2521927	2522161	-897319	1.81837153681544
"2317"	2316	"SCO2353"	2522165	2522807	-896877	3.53198862719646
"2318"	2317	"SCO2354"	2522813	2523149	-896382	0.410829276307836
"2319"	2318	"SCO2355"	2523499	2524270	-895479	0.0804972172770815
"2320"	2319	"SCO2356"	2524341	2525745	-894320	6.40346781682396
"2321"	2320	"SCO2357"	2525801	2526020	-893453	1.60870796345404
"2322"	2321	"SCO2358"	2526063	2526702	-892981	3.3586335573248
"2323"	2322	"SCO2359"	2526698	2527817	-892105	3.3577065362223
"2324"	2323	"SCO2360"	2527922	2528804	-891000	0.785195368633377
"2325"	2324	"SCO2361"	2528721	2529534	-890235	0.701917088048819
"2326"	2325	"SCO2362"	2529533	2532053	-888570	1.86333259121272
"2327"	2326	"SCO2363"	2532131	2533298	-886649	2.34538887377272
"2328"	2327	"SCO2364"	2533505	2534501	-885360	6.18345233084259
"2329"	2328	"SCO2365"	2534531	2535269	-884463	12.3094282914779
"2330"	2329	"SCO2366"	2535420	2536563	-883371	19.5163225379999
"2331"	2330	"SCO2367"	2536612	2537188	-882463	15.2388468309376
"2332"	2331	"SCO2368"	2537339	2537915	-881736	55.8944156097667
"2333"	2332	"SCO2369"	2538096	2538555	-881037	12.4029038041899
"2334"	2333	"SCO2370"	2538716	2539196	-880407	50.6143543690516
"2335"	2334	"SCO2371"	2539575	2542332	-878409	42.4924796758417
"2336"	2335	"SCO2372"	2542459	2542768	-876749	3.09396637793124
"2337"	2336	"SCO2373"	2543006	2544617	-875551	3.31954399052757
"2338"	2337	"SCO2374"	2544732	2545416	-874289	1.95510874221227
"2339"	2338	"SCO2375"	2545470	2546691	-873283	3.83682707498227
"2340"	2339	"SCO2376"	2546757	2547645	-872162	4.98155619830132
"2341"	2340	"SCO2377"	2547770	2548787	-871085	1.01726212894715
"2342"	2341	"SCO2378"	2548783	2549374	-870285	0.870327691422919
"2343"	2342	"SCO2379"	2549403	2549871	-869726	0.375293113428033
"2344"	2343	"SCO2380"	2549890	2550712	-869062	1.05557935513443
"2345"	2344	"SCO2381"	2550900	2551737	-868045	7.58048799823768
"2346"	2345	"SCO2382"	2551705	2551903	-867559	4.35179313760715
"2347"	2346	"SCO2383"	2552255	2556893	-864789	5.95107620954371
"2348"	2347	"SCO2384"	2556885	2557305	-862268	5.15089382277791
"2349"	2348	"SCO2385"	2557325	2557982	-861709	2.07191446297909
"2350"	2349	"SCO2386"	2558044	2559250	-860716	3.88271515048204
"2351"	2350	"SCO2387"	2559339	2560290	-859549	10.9925804803747
"2352"	2351	"SCO2388"	2560306	2561338	-858541	19.6172142195319
"2353"	2352	"SCO2389"	2561442	2561691	-857797	18.6816846280965
"2354"	2353	"SCO2390"	2561800	2563090	-856918	19.4455585113726
"2355"	2354	"SCO2391"	2563191	2563686	-855925	7.47666057290574
"2356"	2355	"SCO2392"	2563943	2564861	-854961	6.30705656031197
"2357"	2356	"SCO2393"	2564899	2565871	-853978	2.08612914050157
"2358"	2357	"SCO2394"	2566206	2567460	-852530	1.36907035382778
"2359"	2358	"SCO2395"	2567431	2568256	-851519	2.4192422628398
"2360"	2359	"SCO2396"	2568351	2568771	-850802	5.26507316072981
"2361"	2360	"SCO2397"	2568887	2569982	-849929	2.5885798873164
"2362"	2361	"SCO2398"	2570029	2570485	-849106	0.636406888904164
"2363"	2362	"SCO2399"	2570545	2571427	-848377	0.340683971650721
"2364"	2363	"SCO2400"	2571439	2572189	-847549	0.429524378850231
"2365"	2364	"SCO2401"	2572403	2573570	-846377	0.606432852639312
"2366"	2365	"SCO2402"	2573566	2574583	-845289	0.363087158603083
"2367"	2366	"SCO2403"	2574718	2575690	-844159	0.260186754373639
"2368"	2367	"SCO2404"	2575785	2576895	-843023	2.39297631098492
"2369"	2368	"SCO2405"	2576927	2578505	-841647	2.73752304753816
"2370"	2369	"SCO2406"	2578501	2579746	-840239	2.12166530338138
"2371"	2370	"SCO2407"	2579861	2580962	-838951	2.82435473204013
"2372"	2371	"SCO2408"	2581079	2582705	-837471	5.43842823060147
"2373"	2372	"SCO2409"	2582732	2583998	-835998	0.263894838783607
"2374"	2373	"SCO2410"	2584077	2584839	-834905	0.165629540066624
"2375"	2374	"SCO2411"	2584885	2585440	-834201	0.0486691388072458
"2376"	2375	"SCO2412"	2585466	2586126	-833567	0.131020398289312
"2377"	2376	"SCO2413"	2586122	2586635	-832985	0.0982652987169838
"2378"	2377	"SCO2414"	2586631	2587933	-832081	0.165629540066624
"2379"	2378	"SCO2415"	2587929	2589171	-830813	0.243345694036229
"2380"	2379	"SCO2416"	2589167	2590181	-829689	0.248907820651181
"2381"	2380	"SCO2417"	2590177	2591233	-828658	0.0973382776144915
"2382"	2381	"SCO2418"	2591229	2592294	-827601	0.114179337951901
"2383"	2382	"SCO2419"	2592290	2593547	-826445	0.325696953518295
"2384"	2383	"SCO2420"	2593548	2594355	-825411	0.379001197838001
"2385"	2384	"SCO2421"	2594361	2595126	-824619	0.361233116398099
"2386"	2385	"SCO2422"	2595122	2596154	-823725	0.358452053090623
"2387"	2386	"SCO2423"	2596786	2597419	-822261	0.330332059030755
"2388"	2387	"SCO2424"	2597555	2599157	-821007	0.310709935385869
"2389"	2388	"SCO2425"	2599191	2600133	-819701	0.307928872078393
"2390"	2389	"SCO2426"	2600317	2601529	-818440	1.95124597730974
"2391"	2390	"SCO2427"	2601568	2602537	-817311	0.770208350500952
"2392"	2391	"SCO2428"	2602878	2604447	-815701	0.434159484362691
"2393"	2392	"SCO2429"	2604476	2605133	-814559	0.133801461596788
"2394"	2393	"SCO2430"	2605549	2608351	-812413	3.59085499813111
"2395"	2394	"SCO2431"	2608363	2609869	-810247	0.426743315542754
"2396"	2395	"SCO2432"	2609896	2610760	-809035	0.495034577994886
"2397"	2396	"SCO2433"	2610756	2611698	-808136	0.996712984199769
"2398"	2397	"SCO2434"	2611694	2613053	-806989	0.194676555228983
"2399"	2398	"SCO2435"	2613321	2613849	-805778	7.01237237178564
"2400"	2399	"SCO2436"	2613845	2615030	-804925	2.91983896744964
"2401"	2400	"SCO2437"	2615124	2616336	-803633	3.09010361302872
"2402"	2401	"SCO2438"	2616325	2617732	-802335	6.07097235460312
"2403"	2402	"SCO2439"	2617789	2618650	-801143	3.97541832258407
"2404"	2403	"SCO2440"	2618646	2619420	-800330	3.00296256754164
"2405"	2404	"SCO2441"	2619546	2620149	-799515	0.716904106181246
"2406"	2405	"SCO2442"	2620173	2620881	-798836	1.47583352295974
"2407"	2406	"SCO2443"	2621090	2622488	-797574	0.241491651831245
"2408"	2407	"SCO2444"	2622575	2624033	-796059	0.653247949241574
"2409"	2408	"SCO2445"	2624025	2625402	-794649	0.50445946951236
"2410"	2409	"SCO2446"	2625670	2629333	-791861	2.01304809204443
"2411"	2410	"SCO2447"	2629511	2629973	-789621	8.24949530622161
"2412"	2411	"SCO2448"	2629969	2631634	-788561	14.1437138675282
"2413"	2412	"SCO2449"	2631772	2632795	-787079	1.55076861362187
"2414"	2413	"SCO2450"	2632794	2636844	-784544	5.51011821647847
"2415"	2414	"SCO2451"	2637013	2638096	-781809	10.1911627733742
"2416"	2415	"SCO2452"	2638131	2639559	-780518	2.95460278971951
"2417"	2416	"SCO2453"	2639573	2639792	-779681	0.42025416782531
"2418"	2417	"SCO2454"	2640000	2642232	-778247	0.915288745820196
"2419"	2418	"SCO2455"	2642343	2643939	-776222	0.59329987671187
"2420"	2419	"SCO2456"	2644018	2644459	-775125	0.439876291470196
"2421"	2420	"SCO2457"	2644510	2644906	-774655	0.632698804494195
"2422"	2421	"SCO2458"	2644902	2645421	-774201	1.22507166010358
"2423"	2422	"SCO2459"	2645537	2646071	-773559	1.1978786871462
"2424"	2423	"SCO2460"	2646221	2646650	-772927	0.991923198194758
"2425"	2424	"SCO2461"	2647410	2647737	-771789	12.7414254345033
"2426"	2425	"SCO2462"	2647781	2649230	-770857	13.6304482284685
"2427"	2426	"SCO2463"	2649369	2651103	-769127	6.41443738956132
"2428"	2427	"SCO2464"	2651102	2653031	-767297	5.99062981781859
"2429"	2428	"SCO2465"	2653136	2654327	-765631	2.17404252659859
"2430"	2429	"SCO2466"	2654511	2655117	-764549	0.503532448409868
"2431"	2430	"SCO2467"	2655113	2656115	-763749	0.883460667350361
"2432"	2431	"SCO2468"	2656130	2658056	-762270	7.95578111166571
"2433"	2432	"SCO2469"	2658085	2659351	-760645	7.92426239418098
"2434"	2433	"SCO2470"	2659479	2660754	-759247	0.903082790995248
"2435"	2434	"SCO2471"	2660812	2661637	-758139	0.0973382776144915
"2436"	2435	"SCO2472"	2661817	2662504	-757203	7.18742786522258
"2437"	2436	"SCO2473"	2662607	2665067	-755526	0.404340128590392
"2438"	2437	"SCO2474"	2665195	2666839	-753346	0.0664372202471479
"2439"	2438	"SCO2475"	2666939	2667869	-751959	2.99400171750183
"2440"	2439	"SCO2476"	2667817	2668561	-751174	1.240058678236
"2441"	2440	"SCO2477"	2668623	2669391	-750356	2.09818041483397
"2442"	2441	"SCO2478"	2669523	2670111	-749546	3.99395874463391
"2443"	2442	"SCO2479"	2670320	2670863	-748771	8.15632915449476
